0.506696223784698	-0.07575930030834127
0.4202849880915448	-0.1674549439653078
0.3468625637939108	-0.2257375758440951
0.2098526907115638	-0.2735179355341322
0.1575737700868639	-0.299987120626153
0.1036471747734008	-0.3134305032563794
0.085384086768058	-0.305147368509425
0.0775199753840851	-0.2743721084667937
0.1110209507176639	-0.2251105181518034
0.1628054462496076	-0.194732622417859
0.2455477724411068	-0.1577781330795704
0.2021653478277584	-0.1394382001499034
0.1501685359239217	-0.1367426160858289
-0.0008642692423587832	-0.1677708405531202
-0.1105224813931886	-0.1909048224095655
-0.1582613516410906	-0.2009147141588749
-0.1985211057240337	-0.1967443269891103
-0.2179483692205068	-0.1793356282497063
-0.2119537551950889	-0.1534195183710113
-0.1725459366555398	-0.1298989053650502
-0.1208983557657143	-0.1193945885229846
-0.0242851514084288	-0.0873174205550617
0.07001890729834605	-0.04757998540248042
-0.04652407234884315	-0.03716404083862817
-0.1769174979687967	-0.03247133473850193
-0.2251699986412046	-0.02798165504564705
-0.263160437334361	-0.02087342894899415
-0.2763985561680485	0.01055237616026142
-0.2651955609646831	0.0371273105422073
-0.2192412800476626	0.04028942586143239
-0.1713188050575162	0.03840878627447675
-0.04420275034461157	0.04918652333154966
0.07247591708342357	0.05865385669342715
-0.01163320193724788	0.06389963800687913
-0.1184097715592141	0.0808525386503038
-0.1700753309195169	0.08092938357462809
-0.2124701322086253	0.0914615942542993
-0.2213051153076332	0.1194731138143876
-0.2102665195147623	0.1473477187323576
-0.1641381401533963	0.1492113903768309
-0.1162253641971009	0.1473295239286029
0.0008025342449457171	0.1435969563843404
0.1101594323431626	0.148157029884931
0.05893915425294513	0.1761086724631775
-0.007420314450937406	0.1981642049946247
-0.05518789632848803	0.2093372617070693
-0.09025847456523335	0.2247573341803253
-0.09485472134005621	0.2506542387272705
-0.07972381016301752	0.2671327374017318
-0.04027880782124121	0.2694813278410624
0.009767788479947123	0.2612473369167787
0.08248060852115784	0.2413159256963733
0.1959490273352922	0.2238890321532146
0.2788951977261058	0.2277591157983613
0.3643136863166524	0.2226789607566761
0.4728455554319952	0.2019768414367333
